Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
1657,tt0455407,2026-09-06,2026-09-06,,"La città verrà distrutta all'alba","The Crazies",https://www.imdb.com/title/tt0455407/,Film,6.5,101,2010,"Horror",138950,2010-04-23,"Breck Eisner",,
1658,tt0483607,2026-09-06,2026-09-06,,"Doomsday - Il giorno del giudizio","Doomsday",https://www.imdb.com/title/tt0483607/,Film,5.9,113,2008,"Azione, Fantascienza, Thriller",82714,2008-08-29,"Neil Marshall",,
1659,tt0339840,2026-09-06,2026-09-06,,"Undead","Undead",https://www.imdb.com/title/tt0339840/,Film,5.3,104,2003,"Azione, Commedia, Fantastico, Horror, Fantascienza",14010,2005-07-01,"Michael Spierig, Peter Spierig",,
1660,tt2120120,2026-09-06,2026-09-06,,"Pixels","Pixels",https://www.imdb.com/title/tt2120120/,Film,5.6,105,2015,"Azione, Avventura, Commedia, Fantastico, Fantascienza, Thriller",183261,2015-07-29,"Chris Columbus",,
1661,tt0089907,2026-09-06,2026-09-06,,"Il ritorno dei morti viventi","The Return of the Living Dead",https://www.imdb.com/title/tt0089907/,Film,7.3,91,1985,"Commedia, Horror, Fantascienza",78634,1985-04-25,"Dan O'Bannon",,
1662,tt0372588,2026-09-06,2026-09-06,,"Team America: World Police","Team America: World Police",https://www.imdb.com/title/tt0372588/,Film,7.2,98,2004,"Azione, Commedia",186154,2005-05-13,"Trey Parker",,
1663,tt0115641,2026-09-06,2026-09-06,,"Beavis & Butt-Head alla conquista dell'America","Beavis and Butt-Head Do America",https://www.imdb.com/title/tt0115641/,Film,6.8,81,1996,"Animazione, Avventura, Commedia, Poliziesco, Musica",63318,1996-12-20,"Geoffrey Johnson, Mike de Seve, Yvette Kaplan, Brian Mulroney, Mike Judge",,
1664,tt3513498,2026-09-06,2026-09-06,,"The Lego Movie 2: Una nuova avventura","The LEGO Movie 2: The Second Part",https://www.imdb.com/title/tt3513498/,Film,6.5,107,2019,"Animazione, Avventura, Commedia, Per famiglie, Fantastico, Musical, Fantascienza",86963,2019-02-21,"Mike Mitchell",,
1665,tt0082340,2026-09-06,2026-09-06,,"1997: fuga da New York","Escape from New York",https://www.imdb.com/title/tt0082340/,Film,7.1,99,1981,"Azione, Avventura, Fantascienza",175358,1981-11-06,"John Carpenter",,
1666,tt0118715,2026-09-06,2026-09-06,,"Il grande Lebowski","The Big Lebowski",https://www.imdb.com/title/tt0118715/,Film,8.1,117,1998,"Commedia, Poliziesco",924498,1998-05-01,"Joel Coen, Ethan Coen",,
1667,tt1700841,2026-09-06,2026-09-06,,"Sausage Party - Vita segreta di una salsiccia","Sausage Party",https://www.imdb.com/title/tt1700841/,Film,6.1,89,2016,"Animazione, Avventura, Commedia, Fantastico",229197,2016-10-31,"Greg Tiernan, Conrad Vernon",,
1668,tt3174376,2026-09-06,2026-09-06,,"Somnia","Before I Wake",https://www.imdb.com/title/tt3174376/,Film,6.2,97,2016,"Drammatico, Fantastico, Horror, Thriller",56812,2016-05-25,"Mike Flanagan",,
1669,tt3835080,2026-09-06,2026-09-06,,"31","31",https://www.imdb.com/title/tt3835080/,Film,5.1,103,2016,"Horror, Thriller",25082,2016-09-16,"Rob Zombie",,
1670,tt4163020,2026-09-06,2026-09-06,,"Tales of Halloween","Tales of Halloween",https://www.imdb.com/title/tt4163020/,Film,5.5,97,2015,"Avventura, Commedia, Fantastico, Horror, Thriller",15650,2015-10-16,"Darren Lynn Bousman, Axelle Carolyn, Adam Gierasch, Andrew Kasch, Neil Marshall, Lucky McKee, Mike Mendez, Dave Parker, Ryan Schifrin, John Skipp, Paul Solet",,
1671,tt0263488,2026-09-06,2026-09-06,,"Jeepers Creepers - Il canto del diavolo","Jeepers Creepers",https://www.imdb.com/title/tt0263488/,Film,6.3,90,2001,"Horror, Giallo",158946,2002-08-23,"Victor Salva",,
1672,tt0301470,2026-09-06,2026-09-06,,"Jeepers Creepers - Il canto del diavolo 2","Jeepers Creepers 2",https://www.imdb.com/title/tt0301470/,Film,5.7,106,2003,"Horror",76404,2004-03-05,"Victor Salva",,
1673,tt1362058,2026-09-06,2026-09-06,,"London Zombies","Cockneys vs Zombies",https://www.imdb.com/title/tt1362058/,Film,5.9,88,2012,"Azione, Commedia, Horror, Thriller",21380,2012-08-31,"Matthias Hoene",,
1674,tt6852534,2026-09-06,2026-09-06,,"Funhouse","Funhouse",https://www.imdb.com/title/tt6852534/,Film,5.2,106,2019,"Poliziesco, Drammatico, Horror, Thriller",9118,2020-09-25,"Jason William Lee",,
1675,tt0111149,2026-09-06,2026-09-06,,"Piccoli omicidi tra amici","Shallow Grave",https://www.imdb.com/title/tt0111149/,Film,7.2,89,1994,"Poliziesco, Drammatico, Thriller",71548,1995-08-25,"Danny Boyle",,
1676,tt1217613,2026-09-06,2026-09-06,,"World Invasion","Battle: Los Angeles",https://www.imdb.com/title/tt1217613/,Film,5.7,116,2011,"Azione, Avventura, Fantascienza",191547,2011-04-22,"Jonathan Liebesman",,
1677,tt12749596,2026-09-06,2026-09-06,,"Host: Chiamata mortale","Host",https://www.imdb.com/title/tt12749596/,Film,6.5,57,2020,"Horror, Giallo",52546,2020-11-27,"Rob Savage",,
1678,tt2226417,2026-09-06,2026-09-06,,"Oltre i confini del male - Insidious 2","Insidious: Chapter 2",https://www.imdb.com/title/tt2226417/,Film,6.6,106,2013,"Horror, Giallo, Thriller",206126,2013-10-10,"James Wan",,
1679,tt2235779,2026-09-06,2026-09-06,,"Le origini del male","The Quiet Ones",https://www.imdb.com/title/tt2235779/,Film,5.1,98,2014,"Horror, Giallo, Thriller",22244,2014-07-02,"John Pogue",,
1680,tt0251075,2026-09-06,2026-09-06,,"Evolution","Evolution",https://www.imdb.com/title/tt0251075/,Film,6.1,101,2001,"Commedia, Fantascienza",143080,2001-07-06,"Ivan Reitman",,
1681,tt1540011,2026-09-06,2026-09-06,,"Blair Witch","Blair Witch",https://www.imdb.com/title/tt1540011/,Film,5.0,89,2016,"Horror, Giallo, Thriller",54168,2016-09-21,"Adam Wingard",,
1682,tt1905040,2026-09-06,2026-09-06,,"Il Passo del Diavolo","The Dyatlov Pass Incident",https://www.imdb.com/title/tt1905040/,Film,5.7,100,2013,"Horror, Giallo, Thriller",30933,2013-02-28,"Renny Harlin",,
1683,tt2400463,2026-09-06,2026-09-06,,"The Invitation","The Invitation",https://www.imdb.com/title/tt2400463/,Film,6.6,100,2015,"Drammatico, Horror, Giallo, Thriller",131328,2016-05-12,"Karyn Kusama",,
1684,tt14253846,2026-09-06,2026-09-06,,"Speak No Evil","Speak No Evil",https://www.imdb.com/title/tt14253846/,Film,6.7,97,2022,"Drammatico, Horror, Giallo, Thriller",65664,2022-03-17,"Christian Tafdrup",,
1685,tt1531901,2026-09-06,2026-09-06,,"Byzantium","Byzantium",https://www.imdb.com/title/tt1531901/,Film,6.5,118,2012,"Drammatico, Fantastico, Horror, Thriller",49057,2013-05-31,"Neil Jordan",,
1686,tt11426232,2026-09-06,2026-09-06,,"Totally Killer","Totally Killer",https://www.imdb.com/title/tt11426232/,Film,6.5,106,2023,"Commedia, Horror, Giallo, Fantascienza",70712,2023-10-06,"Nahnatchka Khan",,
1687,tt1675192,2026-09-06,2026-09-06,,"Take Shelter","Take Shelter",https://www.imdb.com/title/tt1675192/,Film,7.3,121,2011,"Drammatico, Thriller",117458,2012-06-29,"Jeff Nichols",,
1688,tt6509058,2026-09-06,2026-09-06,,"Nancy","Nancy",https://www.imdb.com/title/tt6509058/,Film,6.2,85,2018,"Drammatico, Giallo, Thriller",3937,2019-12-12,"Christina Choe",,
1689,tt0421054,2026-09-06,2026-09-06,,"Domino","Domino",https://www.imdb.com/title/tt0421054/,Film,5.9,127,2005,"Azione, Biografico, Poliziesco, Drammatico, Thriller",71827,2006-08-18,"Tony Scott",,
1690,tt2548738,2026-09-06,2026-09-06,,"Rich Hill","Rich Hill",https://www.imdb.com/title/tt2548738/,Film,7.2,91,2014,"Documentario, Biografico, Drammatico, Per famiglie",2581,2014-08-01,"Andrew Droz Palermo, Tracy Droz Tragos",,
1691,tt9894470,2026-09-06,2026-09-06,,"VFW - Veterani di guerra","VFW",https://www.imdb.com/title/tt9894470/,Film,6.1,92,2019,"Azione, Poliziesco, Horror, Thriller",10463,2020-02-14,"Joe Begos",,
1692,tt1037705,2026-09-06,2026-09-06,,"Codice Genesi","The Book of Eli",https://www.imdb.com/title/tt1037705/,Film,6.8,118,2010,"Azione, Avventura, Drammatico, Thriller",364224,2010-02-26,"Albert Hughes, Allen Hughes",,
1693,tt0310952,2026-09-06,2026-09-06,,"Riverworld - Il popolo del fiume","Riverworld",https://www.imdb.com/title/tt0310952/,Film per la TV,5.1,86,2003,"Fantastico, Fantascienza",2836,2004-12-19,"Kari Skogland",,
1694,tt20225374,2026-09-06,2026-09-06,,"Vesper","Vesper",https://www.imdb.com/title/tt20225374/,Film,6.0,114,2022,"Avventura, Drammatico, Fantascienza, Thriller",27523,2022-08-14,"Kristina Buozyte, Bruno Samper",,
1695,tt12261776,2026-09-06,2026-09-06,,"65 - Fuga dalla Terra","65",https://www.imdb.com/title/tt12261776/,Film,5.4,93,2023,"Azione, Avventura, Fantascienza, Thriller",108572,2023-04-27,"Scott Beck, Bryan Woods",,
1696,tt0073705,2026-09-06,2026-09-06,,"Il demone sotto la pelle","Shivers",https://www.imdb.com/title/tt0073705/,Film,6.3,88,1975,"Horror, Fantascienza",26535,1977-06-26,"David Cronenberg",,
1697,tt2700194,2026-09-06,2026-09-06,,"Forsaken - Missione su Marte","Prishelets",https://www.imdb.com/title/tt2700194/,Film,3.2,95,2018,"Avventura, Drammatico, Fantascienza",704,2018-11-08,"Alexander Kulikov, Mikhail Raskhodnikov, Karina Mirzoyan",,
1698,tt4795546,2026-09-06,2026-09-06,,"Nocturama","Nocturama",https://www.imdb.com/title/tt4795546/,Film,6.4,130,2016,"Drammatico, Thriller",5678,2016-08-31,"Bertrand Bonello",,
1699,tt5121816,2026-09-06,2026-09-06,,"El bar","El bar",https://www.imdb.com/title/tt5121816/,Film,6.3,102,2017,"Thriller",30367,2017-03-24,"Álex de la Iglesia",,
1700,tt0091080,2026-09-06,2026-09-06,,"Venerdì 13: parte VI - Jason vive","Jason Lives: Friday the 13th Part VI",https://www.imdb.com/title/tt0091080/,Film,6.0,86,1986,"Horror, Thriller",58275,1986-08-01,"Tom McLoughlin",,
1701,tt0087298,2026-09-06,2026-09-06,,"Venerdì 13 - Capitolo finale","Friday the 13th: The Final Chapter",https://www.imdb.com/title/tt0087298/,Film,6.0,91,1984,"Horror, Thriller",67540,1984-04-13,"Joseph Zito",,
1702,tt1731141,2026-09-06,2026-09-06,,"Ender's Game","Ender's Game",https://www.imdb.com/title/tt1731141/,Film,6.6,114,2013,"Azione, Avventura, Fantascienza",266555,2013-10-30,"Gavin Hood",,
1703,tt1456941,2026-09-06,2026-09-06,,"Il domani che verrà - The Tomorrow Series","Tomorrow, When the War Began",https://www.imdb.com/title/tt1456941/,Film,6.1,104,2010,"Azione, Avventura, Drammatico, Sentimentale, Fantascienza, Thriller, Guerra",32870,2011-11-04,"Stuart Beattie",,
1704,tt8718300,2026-09-06,2026-09-06,,"Proximity","Proximity",https://www.imdb.com/title/tt8718300/,Film,4.8,119,2020,"Drammatico, Fantascienza",8062,2020-05-15,"Eric Demeusy",,
1705,tt4536768,2026-09-06,2026-09-06,,"Osiride - Il 9° pianeta","Science Fiction Volume One: The Osiris Child",https://www.imdb.com/title/tt4536768/,Film,5.5,99,2016,"Azione, Avventura, Drammatico, Horror, Fantascienza, Thriller",9838,2017-05-18,"Shane Abbess",,
1706,tt0106950,2026-09-06,2026-09-06,,"2013 - La fortezza","Fortress",https://www.imdb.com/title/tt0106950/,Film,5.9,95,1992,"Azione, Poliziesco, Fantascienza, Thriller",32393,1993-02-12,"Stuart Gordon",,
1707,tt0217135,2026-09-06,2026-09-06,,"Vortex","Vortex",https://www.imdb.com/title/tt0217135/,Film,5.9,63,2001,"Fantascienza",357,2004-06-23,"Michael Pohl",,
1708,tt0080025,2026-09-06,2026-09-06,,"L'uomo venuto dall'impossibile","Time After Time",https://www.imdb.com/title/tt0080025/,Film,7.0,112,1979,"Avventura, Drammatico, Fantascienza, Thriller",21550,1980-02-01,"Nicholas Meyer",,
1709,tt0104299,2026-09-06,2026-09-06,,"Freejack - In fuga nel futuro","Freejack",https://www.imdb.com/title/tt0104299/,Film,5.4,110,1992,"Azione, Poliziesco, Fantascienza, Thriller",18967,1992-01-17,"Geoff Murphy",,
1710,tt0462396,2026-09-06,2026-09-06,,"L'ultima legione","The Last Legion",https://www.imdb.com/title/tt0462396/,Film,5.4,101,2007,"Azione, Avventura, Storico, Guerra",38535,2007-09-14,"Doug Lefler",,
1711,tt0856288,2026-09-06,2026-09-06,,"Inside - À l'intérieur","À l'intérieur",https://www.imdb.com/title/tt0856288/,Film,6.7,82,2007,"Horror",49064,2007-06-13,"Alexandre Bustillo, Julien Maury",,
1712,tt4935372,2026-09-06,2026-09-06,,"The Devil's Candy","The Devil's Candy",https://www.imdb.com/title/tt4935372/,Film,6.3,79,2015,"Drammatico, Horror, Thriller",24231,2017-09-07,"Sean Byrne",,
1713,tt4419364,2026-09-06,2026-09-06,,"Holidays","Holidays",https://www.imdb.com/title/tt4419364/,Film,5.1,105,2016,"Commedia, Fantastico, Horror, Giallo",12411,2016-04-15,"Anthony Scott Burns, Kevin Kölsch, Nicholas McCarthy, Adam Egypt Mortimer, Gary Shore, Kevin Smith, Sarah Adina Smith, Scott Stewart, Dennis Widmyer",,
1714,tt2387433,2026-09-06,2026-09-06,,"Dark Skies - Oscure presenze","Dark Skies",https://www.imdb.com/title/tt2387433/,Film,6.3,97,2013,"Horror, Fantascienza, Thriller",85763,2013-10-24,"Scott Stewart",,
1715,tt6456326,2026-09-06,2026-09-06,,"Killerobots","Monsters of Man",https://www.imdb.com/title/tt6456326/,Film,5.4,131,2020,"Azione, Fantascienza, Thriller",9443,2020-12-08,"Mark Toia",,
1716,tt0058700,2026-09-06,2026-09-06,,"L'ultimo uomo della Terra","The Last Man on Earth",https://www.imdb.com/title/tt0058700/,Film,6.7,86,1964,"Drammatico, Horror, Fantascienza",24109,1964-08-19,"Ubaldo Ragona, Sidney Salkow",,
1717,tt0090192,2026-09-06,2026-09-06,,"Trancers - Corsa nel tempo","Trancers",https://www.imdb.com/title/tt0090192/,Film,6.0,76,1984,"Azione, Fantascienza",9150,1984-11-07,"Charles Band",,
1718,tt3177316,2026-09-06,2026-09-06,,"Honeymoon","Honeymoon",https://www.imdb.com/title/tt3177316/,Film,5.7,87,2014,"Drammatico, Fantastico, Horror, Giallo, Sentimentale, Fantascienza, Thriller",28760,2014-09-12,"Leigh Janiak",,
1719,tt1010048,2026-09-06,2026-09-06,,"The Millionaire","Slumdog Millionaire",https://www.imdb.com/title/tt1010048/,Film,8.0,120,2008,"Poliziesco, Drammatico, Sentimentale",915412,2008-12-05,"Danny Boyle, Loveleen Tandan",,
1720,tt1660648,2026-09-06,2026-09-06,,"Ricky Stanicky - L'amico immaginario","Ricky Stanicky",https://www.imdb.com/title/tt1660648/,Film,6.2,113,2024,"Commedia",63672,2024-03-07,"Peter Farrelly",,
1721,tt7144666,2026-09-06,2026-09-06,,"Black Phone","The Black Phone",https://www.imdb.com/title/tt7144666/,Film,6.9,103,2021,"Horror, Giallo, Thriller",271807,2022-06-23,"Scott Derrickson",,
1722,tt0099582,2026-09-06,2026-09-06,,"Linea mortale","Flatliners",https://www.imdb.com/title/tt0099582/,Film,6.6,115,1990,"Drammatico, Horror, Fantascienza, Thriller",99182,1990-08-10,"Joel Schumacher",,
1723,tt5238240,2026-09-06,2026-09-06,,"The Stronghold: La roccaforte","Storozhova zastava",https://www.imdb.com/title/tt5238240/,Film,6.2,111,2017,"Avventura, Fantastico",3203,2017-10-12,"Yuriy Kovalyov",,
1724,tt10638522,2026-09-06,2026-09-06,,"Talk to Me","Talk to Me",https://www.imdb.com/title/tt10638522/,Film,7.1,95,2022,"Horror, Thriller",224717,2023-09-28,"Danny Philippou, Michael Philippou",,
1725,tt12298140,2026-09-06,2026-09-06,,"Virus-32","Virus-32",https://www.imdb.com/title/tt12298140/,Film,5.5,90,2022,"Horror",2686,2022-04-07,"Gustavo Hernández",,
1726,tt12788488,2026-09-06,2026-09-06,,"Deadstream","Deadstream",https://www.imdb.com/title/tt12788488/,Film,6.4,87,2022,"Commedia, Fantastico, Horror, Thriller",24940,2022-10-06,"Joseph Winter, Vanessa Winter",,
1727,tt4935334,2026-09-06,2026-09-06,,"Southbound - Autostrada per l'inferno","Southbound",https://www.imdb.com/title/tt4935334/,Film,5.9,89,2015,"Horror",23302,2016-02-09,"Roxanne Benjamin, Matt Bettinelli-Olpin, David Bruckner, Tyler Gillett, Patrick Horvath, Justin Martinez, Radio Silence, Chad Villella",,
1728,tt13872248,2026-09-06,2026-09-06,,"The Sadness","Ku bei",https://www.imdb.com/title/tt13872248/,Film,6.5,99,2021,"Horror, Thriller",27822,2022-04-14,"Rob Jabbaz",,
1729,tt2535470,2026-09-06,2026-09-06,,"Road of the Dead","Wyrmwood",https://www.imdb.com/title/tt2535470/,Film,6.2,98,2014,"Azione, Commedia, Horror",19426,2015-02-13,"Kiah Roache-Turner",,
1730,tt4467626,2026-09-06,2026-09-06,,"Scare campaign","Scare Campaign",https://www.imdb.com/title/tt4467626/,Film,5.9,80,2016,"Horror",4425,2016-10-25,"Cameron Cairnes, Colin Cairnes",,
1731,tt2368672,2026-09-06,2026-09-06,,"Minuscule - La valle delle formiche perdute","Minuscule: La vallée des fourmis perdues",https://www.imdb.com/title/tt2368672/,Film,7.1,89,2013,"Animazione, Azione, Avventura, Commedia, Per famiglie, Guerra",9750,2014-10-16,"Hélène Giraud, Thomas Szabo",,
1732,tt0084516,2026-09-06,2026-09-06,,"Poltergeist - Demoniache presenze","Poltergeist",https://www.imdb.com/title/tt0084516/,Film,7.3,114,1982,"Horror, Thriller",196929,1982-09-10,"Tobe Hooper",,
1733,tt0091778,2026-09-06,2026-09-06,,"Poltergeist II - L'altra dimensione","Poltergeist II: The Other Side",https://www.imdb.com/title/tt0091778/,Film,5.7,91,1986,"Horror",33179,1986-08-29,"Brian Gibson",,
1734,tt9685342,2026-09-06,2026-09-06,,"L'eroe dei due mondi","Ci sha xiao shuo jia",https://www.imdb.com/title/tt9685342/,Film,6.2,130,2021,"Azione, Avventura, Fantastico, Giallo",5171,2021-02-12,"Yang Lu",,
1735,tt0096535,2026-09-06,2026-09-06,,"Il giro del mondo in 80 giorni","Around the World in 80 Days",https://www.imdb.com/title/tt0096535/,Mini serie TV,7.1,89,1989,"Azione, Avventura, Commedia, Drammatico, Sentimentale",3958,1989-12-31,,,
1736,tt1262945,2026-09-06,2026-09-06,,"The Legend of the Tsunami Warrior","Puen yai jon salad",https://www.imdb.com/title/tt1262945/,Film,5.6,154,2008,"Azione, Avventura, Fantastico, Storico",1119,2008-10-23,"Nonzee Nimibutr",,
1737,tt1981107,2026-09-06,2026-09-06,,"Lo straordinario viaggio di T.S. Spivet","The Young and Prodigious T.S. Spivet",https://www.imdb.com/title/tt1981107/,Film,7.0,105,2013,"Avventura, Commedia, Drammatico, Per famiglie",21701,2015-05-24,"Jean-Pierre Jeunet",,
1738,tt0381111,2026-09-06,2026-09-06,,"Dolf e la crociata dei bambini","Kruistocht in spijkerbroek",https://www.imdb.com/title/tt0381111/,Film,6.1,125,2006,"Avventura, Per famiglie, Fantastico, Fantascienza, Guerra",4029,2006-11-15,"Ben Sombogaart",,
1739,tt3741834,2026-09-06,2026-09-06,,"Lion - La strada verso casa","Lion",https://www.imdb.com/title/tt3741834/,Film,8.0,118,2016,"Biografico, Drammatico",269013,2016-12-22,"Garth Davis",,
1740,tt0366780,2026-09-06,2026-09-06,,"Mirrormask","Mirrormask",https://www.imdb.com/title/tt0366780/,Film,6.7,101,2005,"Drammatico, Fantastico",24436,2006-03-03,"Dave McKean",,
1741,tt0114614,2026-09-06,2026-09-06,,"Tank Girl","Tank Girl",https://www.imdb.com/title/tt0114614/,Film,5.4,104,1995,"Azione, Commedia, Fantascienza",38177,2023-07-04,"Rachel Talalay",,
1742,tt0119947,2026-09-06,2026-09-06,,"Il mistero del principe Valiant","Prince Valiant",https://www.imdb.com/title/tt0119947/,Film,5.1,91,1997,"Avventura, Fantastico, Sentimentale",2684,1997-07-24,"Anthony Hickox",,
1743,tt6170484,2026-09-06,2026-09-06,,"Le avventure di Wuba","Zhuo yao ji 2",https://www.imdb.com/title/tt6170484/,Film,5.4,110,2018,"Avventura, Commedia, Fantastico, Fantascienza",2412,2020-03-12,"Raman Hui",,
1744,tt3781476,2026-09-06,2026-09-06,,"Il regno di Wuba","Zhuo yao ji",https://www.imdb.com/title/tt3781476/,Film,6.1,117,2015,"Azione, Avventura, Commedia, Fantastico",6148,2016-05-12,"Raman Hui",,
1745,tt0403483,2026-09-06,2026-09-06,,"Storm Bound - Il mozzo di Bontekoe","De scheepsjongens van Bontekoe",https://www.imdb.com/title/tt0403483/,Film,6.3,135,2007,"Avventura, Per famiglie",977,2007-11-22,"Steven de Jong",,
1746,tt1428538,2026-09-06,2026-09-06,,"Hansel & Gretel - Cacciatori di streghe","Hansel & Gretel: Witch Hunters",https://www.imdb.com/title/tt1428538/,Film,6.1,88,2013,"Azione, Fantastico, Horror",228257,2013-05-01,"Tommy Wirkola",,
1747,tt0049366,2026-09-06,2026-09-06,,"L'invasione degli ultracorpi","Invasion of the Body Snatchers",https://www.imdb.com/title/tt0049366/,Film,7.7,80,1956,"Drammatico, Horror, Fantascienza",60525,1957-10-02,"Don Siegel",,
1748,tt2027136,2026-09-06,2026-09-06,,"Kristy","Kristy",https://www.imdb.com/title/tt2027136/,Film,5.9,86,2014,"Horror, Thriller",10863,2015-07-30,"Olly Blackburn",,
1749,tt5591666,2026-09-06,2026-09-06,,"The Domestics","The Domestics",https://www.imdb.com/title/tt5591666/,Film,5.7,95,2018,"Azione, Horror, Fantascienza, Thriller",12833,2018-10-04,"Mike P. Nelson",,
1750,tt0080745,2026-09-06,2026-09-06,,"Flash Gordon","Flash Gordon",https://www.imdb.com/title/tt0080745/,Film,6.5,111,1980,"Azione, Avventura, Fantascienza",67013,1980-12,"Mike Hodges",,
1751,tt0086856,2026-09-06,2026-09-06,,"Le avventure di Buckaroo Banzai nella quarta dimensione","The Adventures of Buckaroo Banzai Across the 8th Dimension",https://www.imdb.com/title/tt0086856/,Film,6.2,103,1984,"Avventura, Commedia, Fantascienza",33381,1984-10-05,"W.D. Richter",,
1752,tt0080379,2026-09-06,2026-09-06,,"Apocalypse domani","Apocalypse domani",https://www.imdb.com/title/tt0080379/,Film,5.5,96,1980,"Drammatico, Fantastico, Horror, Thriller",4935,1980-08-04,"Antonio Margheriti",,
1753,tt0085125,2026-09-06,2026-09-06,,"2019 - Dopo la caduta di New York","2019 - Dopo la caduta di New York",https://www.imdb.com/title/tt0085125/,Film,5.5,96,1983,"Azione, Fantascienza",3614,1983-07-22,"Sergio Martino",,
1754,tt0091166,2026-09-06,2026-09-06,,"Vendetta dal futuro","Vendetta dal futuro",https://www.imdb.com/title/tt0091166/,Film,5.3,94,1986,"Azione, Drammatico, Fantascienza, Thriller",3312,1986-03-26,"Sergio Martino",,
